source_verse	mapping	missing_verse	BSB	033004014
source_verse	mapping	missing_verse	BSB	033005001
source_verse	mapping	missing_verse	BSB	033005002
source_verse	mapping	missing_verse	BSB	033005003
source_verse	mapping	missing_verse	BSB	033005004
source_verse	mapping	missing_verse	BSB	033005005
source_verse	mapping	missing_verse	BSB	033005006
source_verse	mapping	missing_verse	BSB	033005007
source_verse	mapping	missing_verse	BSB	033005008
source_verse	mapping	missing_verse	BSB	033005009
source_verse	mapping	missing_verse	BSB	033005010
source_verse	mapping	missing_verse	BSB	033005011
source_verse	mapping	missing_verse	BSB	033005012
source_verse	mapping	missing_verse	BSB	033005013
source_verse	mapping	missing_verse	BSB	033005014
source_verse	mapping	missing_verse	BSB	034002001
source_verse	mapping	missing_verse	BSB	034002002
source_verse	mapping	missing_verse	BSB	034002003
source_verse	mapping	missing_verse	BSB	034002004
source_verse	mapping	missing_verse	BSB	034002005
source_verse	mapping	missing_verse	BSB	034002006
source_verse	mapping	missing_verse	BSB	034002007
source_verse	mapping	missing_verse	BSB	034002008
source_verse	mapping	missing_verse	BSB	034002009
source_verse	mapping	missing_verse	BSB	034002010
source_verse	mapping	missing_verse	BSB	034002011
source_verse	mapping	missing_verse	BSB	034002012
source_verse	mapping	missing_verse	BSB	034002013
source_verse	mapping	missing_verse	BSB	034002014
source_verse	mapping	missing_verse	BSB	038002001
source_verse	mapping	missing_verse	BSB	038002002
source_verse	mapping	missing_verse	BSB	038002003
source_verse	mapping	missing_verse	BSB	038002004
source_verse	mapping	missing_verse	BSB	038002005
source_verse	mapping	missing_verse	BSB	038002006
source_verse	mapping	missing_verse	BSB	038002007
source_verse	mapping	missing_verse	BSB	038002008
source_verse	mapping	missing_verse	BSB	038002009
source_verse	mapping	missing_verse	BSB	038002010
source_verse	mapping	missing_verse	BSB	038002011
source_verse	mapping	missing_verse	BSB	038002012
source_verse	mapping	missing_verse	BSB	038002013
source_verse	mapping	missing_verse	BSB	038002014
source_verse	mapping	missing_verse	BSB	038002015
source_verse	mapping	missing_verse	BSB	038002016
source_verse	mapping	missing_verse	BSB	038002017
source_verse	mapping	missing_verse	BSB	039003019
source_verse	mapping	missing_verse	BSB	039003020
source_verse	mapping	missing_verse	BSB	039003021
source_verse	mapping	missing_verse	BSB	039003022
source_verse	mapping	missing_verse	BSB	039003023
source_verse	mapping	missing_verse	BSB	039003024
source_verse	mapping	missing_verse	BSB	044019040
source_verse	mapping	missing_verse	BSB	044019040
