target_verse	size	extra_verse	SRUV06	17001
target_verse	size	missing_verse	SRUV06	18001
target_verse	size	missing_verse	SRUV06	18002
target_verse	size	missing_verse	SRUV06	18003
target_verse	size	missing_verse	SRUV06	18004
target_verse	size	missing_verse	SRUV06	18005
target_verse	size	missing_verse	SRUV06	18006
target_verse	size	missing_verse	SRUV06	18007
target_verse	size	missing_verse	SRUV06	18008
target_verse	size	missing_verse	SRUV06	18009
target_verse	size	missing_verse	SRUV06	18010
target_verse	size	missing_verse	SRUV06	18011
target_verse	size	missing_verse	SRUV06	18012
target_verse	size	missing_verse	SRUV06	18013
target_verse	size	missing_verse	SRUV06	18014
target_verse	size	missing_verse	SRUV06	18015
target_verse	size	missing_verse	SRUV06	18016
target_verse	size	missing_verse	SRUV06	18017
target_verse	size	extra_verse	SRUV06	18018
target_verse	size	missing_verse	SRUV06	18019
target_verse	size	missing_verse	SRUV06	18020
target_verse	size	missing_verse	SRUV06	18021
target_verse	size	extra_verse	SRUV06	18022
target_verse	size	missing_verse	SRUV06	18023
target_verse	size	missing_verse	SRUV06	18024
target_verse	size	extra_verse	SRUV06	18025
target_verse	size	missing_verse	SRUV06	18026
target_verse	size	missing_verse	SRUV06	18027
target_verse	size	missing_verse	SRUV06	18028
target_verse	size	missing_verse	SRUV06	18029
target_verse	size	missing_verse	SRUV06	18030
target_verse	size	missing_verse	SRUV06	18031
target_verse	size	missing_verse	SRUV06	18032
target_verse	size	missing_verse	SRUV06	18033
target_verse	size	missing_verse	SRUV06	18034
target_verse	size	extra_verse	SRUV06	18035
target_verse	size	missing_verse	SRUV06	18036
target_verse	size	extra_verse	SRUV06	18037
target_verse	size	missing_verse	SRUV06	18038
target_verse	size	missing_verse	SRUV06	18039
target_verse	size	missing_verse	SRUV06	18040
target_verse	size	missing_verse	SRUV06	18041
target_verse	size	missing_verse	SRUV06	18042
target_verse	size	extra_verse	SRUV06	19001
target_verse	size	extra_verse	SRUV06	19002
target_verse	size	extra_verse	SRUV06	19003
target_verse	size	extra_verse	SRUV06	19004
target_verse	size	extra_verse	SRUV06	19005
target_verse	size	extra_verse	SRUV06	19006
target_verse	size	extra_verse	SRUV06	19007
target_verse	size	extra_verse	SRUV06	19008
target_verse	size	missing_verse	SRUV06	19009
target_verse	size	extra_verse	SRUV06	19010
target_verse	size	extra_verse	SRUV06	19011
target_verse	size	extra_verse	SRUV06	19012
target_verse	size	extra_verse	SRUV06	19013
target_verse	size	extra_verse	SRUV06	19014
target_verse	size	extra_verse	SRUV06	19015
target_verse	size	extra_verse	SRUV06	19016
target_verse	size	extra_verse	SRUV06	19017
target_verse	size	missing_verse	SRUV06	19018
target_verse	size	extra_verse	SRUV06	19019
target_verse	size	extra_verse	SRUV06	19020
target_verse	size	extra_verse	SRUV06	19021
target_verse	size	missing_verse	SRUV06	19022
target_verse	size	extra_verse	SRUV06	19023
target_verse	size	extra_verse	SRUV06	19024
target_verse	size	extra_verse	SRUV06	19025
target_verse	size	extra_verse	SRUV06	19026
target_verse	size	extra_verse	SRUV06	19027
target_verse	size	extra_verse	SRUV06	19028
target_verse	size	extra_verse	SRUV06	19029
target_verse	size	extra_verse	SRUV06	19030
target_verse	size	extra_verse	SRUV06	19031
target_verse	size	missing_verse	SRUV06	19032
target_verse	size	missing_chapter	SRUV06	19033
target_verse	size	missing_chapter	SRUV06	19034
target_verse	size	missing_chapter	SRUV06	19035
target_verse	size	missing_chapter	SRUV06	19036
target_verse	size	missing_chapter	SRUV06	19037
target_verse	size	missing_chapter	SRUV06	19038
target_verse	size	missing_chapter	SRUV06	19039
target_verse	size	missing_chapter	SRUV06	19040
target_verse	size	missing_chapter	SRUV06	19041
target_verse	size	missing_chapter	SRUV06	19042
target_verse	size	missing_chapter	SRUV06	19043
target_verse	size	missing_chapter	SRUV06	19044
target_verse	size	missing_chapter	SRUV06	19045
target_verse	size	missing_chapter	SRUV06	19046
target_verse	size	missing_chapter	SRUV06	19047
target_verse	size	missing_chapter	SRUV06	19048
target_verse	size	missing_chapter	SRUV06	19049
target_verse	size	missing_chapter	SRUV06	19050
target_verse	size	missing_chapter	SRUV06	19051
target_verse	size	missing_chapter	SRUV06	19052
target_verse	size	missing_chapter	SRUV06	19053
target_verse	size	missing_chapter	SRUV06	19054
target_verse	size	missing_chapter	SRUV06	19055
target_verse	size	missing_chapter	SRUV06	19056
target_verse	size	missing_chapter	SRUV06	19057
target_verse	size	missing_chapter	SRUV06	19058
target_verse	size	missing_chapter	SRUV06	19059
target_verse	size	missing_chapter	SRUV06	19060
target_verse	size	missing_chapter	SRUV06	19061
target_verse	size	missing_chapter	SRUV06	19062
target_verse	size	missing_chapter	SRUV06	19063
target_verse	size	missing_chapter	SRUV06	19064
target_verse	size	missing_chapter	SRUV06	19065
target_verse	size	missing_chapter	SRUV06	19066
target_verse	size	missing_chapter	SRUV06	19067
target_verse	size	missing_chapter	SRUV06	19068
target_verse	size	missing_chapter	SRUV06	19069
target_verse	size	missing_chapter	SRUV06	19070
target_verse	size	missing_chapter	SRUV06	19071
target_verse	size	missing_chapter	SRUV06	19072
target_verse	size	missing_chapter	SRUV06	19073
target_verse	size	missing_chapter	SRUV06	19074
target_verse	size	missing_chapter	SRUV06	19075
target_verse	size	missing_chapter	SRUV06	19076
target_verse	size	missing_chapter	SRUV06	19077
target_verse	size	missing_chapter	SRUV06	19078
target_verse	size	missing_chapter	SRUV06	19079
target_verse	size	missing_chapter	SRUV06	19080
target_verse	size	missing_chapter	SRUV06	19081
target_verse	size	missing_chapter	SRUV06	19082
target_verse	size	missing_chapter	SRUV06	19083
target_verse	size	missing_chapter	SRUV06	19084
target_verse	size	missing_chapter	SRUV06	19085
target_verse	size	missing_chapter	SRUV06	19086
target_verse	size	missing_chapter	SRUV06	19087
target_verse	size	missing_chapter	SRUV06	19088
target_verse	size	missing_chapter	SRUV06	19089
target_verse	size	missing_chapter	SRUV06	19090
target_verse	size	missing_chapter	SRUV06	19091
target_verse	size	missing_chapter	SRUV06	19092
target_verse	size	missing_chapter	SRUV06	19093
target_verse	size	missing_chapter	SRUV06	19094
target_verse	size	missing_chapter	SRUV06	19095
target_verse	size	missing_chapter	SRUV06	19096
target_verse	size	missing_chapter	SRUV06	19097
target_verse	size	missing_chapter	SRUV06	19098
target_verse	size	missing_chapter	SRUV06	19099
target_verse	size	missing_chapter	SRUV06	19100
target_verse	size	missing_chapter	SRUV06	19101
target_verse	size	missing_chapter	SRUV06	19102
target_verse	size	missing_chapter	SRUV06	19103
target_verse	size	missing_chapter	SRUV06	19104
target_verse	size	missing_chapter	SRUV06	19105
target_verse	size	missing_chapter	SRUV06	19106
target_verse	size	missing_chapter	SRUV06	19107
target_verse	size	missing_chapter	SRUV06	19108
target_verse	size	missing_chapter	SRUV06	19109
target_verse	size	missing_chapter	SRUV06	19110
target_verse	size	missing_chapter	SRUV06	19111
target_verse	size	missing_chapter	SRUV06	19112
target_verse	size	missing_chapter	SRUV06	19113
target_verse	size	missing_chapter	SRUV06	19114
target_verse	size	missing_chapter	SRUV06	19115
target_verse	size	missing_chapter	SRUV06	19116
target_verse	size	missing_chapter	SRUV06	19117
target_verse	size	missing_chapter	SRUV06	19118
target_verse	size	missing_chapter	SRUV06	19119
target_verse	size	missing_chapter	SRUV06	19120
target_verse	size	missing_chapter	SRUV06	19121
target_verse	size	missing_chapter	SRUV06	19122
target_verse	size	missing_chapter	SRUV06	19123
target_verse	size	missing_chapter	SRUV06	19124
